canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,shadow_index,shadow_text
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",3,minimizes their own needs to avoid causing conflict
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",4,overworks to ‘earn’ basic respect that should be freely given
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",5,takes on the role of moral anchor and quietly resents others for leaning on them
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",1,gets stuck in ‘one more thing to learn’ and delays action
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",2,uses study as a way to avoid emotional risk or vulnerability
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",3,pushes themselves to overwork mentally and calls it ‘productivity’
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",4,feels guilty resting unless they can justify it as ‘useful’
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",5,"hoards knowledge instead of sharing it in simple, accessible ways"
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",1,hesitates too long out of fear of hurting or disappointing others
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",2,"carries more responsibility than is truly theirs, leading to burnout"
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",3,struggles to set limits with those they feel responsible for
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",4,can become rigid about ‘doing the right thing’ and lose flexibility
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",5,uses respect as a shield to avoid necessary conflict or hard truths
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",1,"can become addicted to struggle, mistaking constant conflict for progress"
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",2,may provoke unnecessary confrontations to feel alive or in control
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",3,"risks carrying others’ grief as their own, leading to emotional exhaustion"
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",4,"can confuse chaos with authenticity, resisting calm or stability"
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",5,may stay in harmful dynamics too long in the name of ‘working it out’
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",1,may overextend themselves by caring for everyone and neglecting their own needs
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",2,can avoid setting firm boundaries in the name of ‘being kind’
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",3,risks staying in draining situations too long to keep the peace
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",4,may confuse agreement with harmony and struggle to tolerate open disagreement
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",5,can feel secretly resentful when their generosity is not reciprocated
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",1,may overthink decisions and get stuck in analysis instead of acting
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",2,can become overly critical of self or others when standards aren’t met
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",3,risks using intellect to justify avoidance or delay hard choices
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",4,may unintentionally intimidate others with intensity or precision
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",5,can struggle to relax when ethical questions feel unresolved
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,1,may push past healthy limits and neglect rest or support
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,2,can become impatient with those who tire or retreat more quickly
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,3,risks tying self-worth too tightly to performance and output
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,4,may see slowing down or adjusting plans as ‘weakness’
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,5,"can struggle to celebrate progress, always looking to the next challenge"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,1,may ignore personal limits until a full crash forces unexpected withdrawal
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,2,"can feel guilty or ‘unproductive’ when resting, even when exhausted"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,3,"risks over-functioning for others, then secretly resenting how drained they feel"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,4,"may confuse numbing behaviors (doom-scrolling, overconsumption) with genuine restoration"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,5,"can struggle to say no, overcommitting and then needing emergency recovery"
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,1,may overthink how others feel and delay decisions waiting for perfect harmony
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,2,can become scattered by too many ideas or emotional signals at once
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,3,risks avoiding necessary conflict in favor of keeping everyone comfortable
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,4,may doubt their ideas if others don’t immediately resonate with them
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,5,can struggle to separate intuition from anxiety when stakes feel high
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",1,"may overthink and delay action, stuck in analysis paralysis"
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",2,"can detach from emotions, treating everything as an abstract problem"
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",3,"risks intellectual arrogance, assuming their view is the most accurate"
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",4,may dismiss intuition or embodied signals as ‘irrational’ noise
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",5,can become mentally exhausted from constant optimization and evaluation
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,1,may assume responsibility for everyone’s readiness and overfunction as a leader
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,2,can become frustrated when others are slow to commit or hesitant to cross the line
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,3,risks confusing their personal vision with what is truly best for the whole group
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,4,may struggle to release people who are not ready to join the new phase
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,5,can become so focused on the ‘big call’ that they overlook individual needs and pacing
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",1,may become absorbed in pain and struggle to return to lightness or joy
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",2,can over-identify with suffering and begin to see themselves primarily as ‘wounded’
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",3,risks revisiting old hurts repeatedly without moving into integration or action
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",4,may romanticize sorrow or believe that happiness is shallow or unsafe
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",5,"can withdraw from others when overwhelmed, making healing feel lonelier than it needs to be"
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",1,"may equate worth with visible progress, productivity, or material outcomes"
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",2,can slip into scarcity anxiety when results don’t arrive fast enough
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",3,"risks over-optimizing life, leaving little room for rest or play"
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",4,"may struggle to receive help, preferring to 'earn' everything alone"
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",5,"can overlook non-material forms of abundance (time, joy, relationships) while chasing concrete results"
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,1,may challenge beliefs so aggressively that others feel attacked or unsafe
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,2,can become impatient with people who still need the comfort of old structures
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,3,risks tearing things down faster than they can be replaced with something better
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,4,may unconsciously tie identity to being the 'rebel' or contrarian
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,5,"can over-intellectualize emotions, using analysis to avoid vulnerability"
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,1,"may interpret dips in motivation as proof of being lazy, broken, or unworthy"
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,2,can swing between overworking in bursts and disengaging when energy crashes
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,3,risks abandoning projects when early enthusiasm fades or progress slows
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,4,may compare their uneven effort to others’ highlight reels and feel perpetually behind
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,5,can use self-criticism as a misguided way to try to force discipline
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",1,"may become cynical or mistrustful, assuming all recognition is manipulative or empty"
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",2,"can overanalyze decisions to the point of delay or paralysis, fearing self-deception"
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",3,risks rejecting genuine opportunities because they resemble past illusions
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",4,may struggle to receive praise or affirmation without discounting it
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",5,"can be harsh on themselves for past compromises, carrying unnecessary guilt or shame"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",1,may overthink potential threats and get stuck in cycles of worry or catastrophic imagining
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",2,"can hesitate to initiate hard conversations, hoping issues will resolve themselves"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",3,risks confusing emotional intensity with evidence that something terrible is about to happen
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",4,"may retreat internally—going quiet, compliant, or numb—when conflict feels overwhelming"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",5,can sometimes take on too much responsibility for harmonizing situations that require shared effort
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",1,may avoid necessary confrontations in order to preserve surface harmony
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",2,can overfunction as the ‘emotional backbone’ and quietly burn out
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",3,risks centering others’ comfort so much that personal needs go unmet
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",4,may cling to familiar routines even when change is required
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",5,can feel resentful when their stabilizing work is invisible or unacknowledged
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,1,"may overcommit in a desire to be seen as dependable, leading to exhaustion"
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,2,"can struggle to say no, fearing that setting limits will disappoint others"
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,3,risks equating self-worth with always ‘coming through’ for everyone
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,4,may stay loyal to broken systems or relationships longer than is healthy
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,5,"can feel deeply ashamed when they do drop a commitment, even if it was unrealistic"
EA-342,personality_profile_342,STG 9.2.3.3,Collective Ideation,The Ultimate Boon — Collective Ideation at Peak Performance,The Ember-Circle of Shared Genius,"Your highest level isn’t reached alone; it’s unlocked when your best ideas ignite someone else’s, and theirs ignite yours.",1,may jump from idea to idea without fully grounding or completing them
EA-342,personality_profile_342,STG 9.2.3.3,Collective Ideation,The Ultimate Boon — Collective Ideation at Peak Performance,The Ember-Circle of Shared Genius,"Your highest level isn’t reached alone; it’s unlocked when your best ideas ignite someone else’s, and theirs ignite yours.",2,can become frustrated when others don’t match their creative energy or pace
EA-342,personality_profile_342,STG 9.2.3.3,Collective Ideation,The Ultimate Boon — Collective Ideation at Peak Performance,The Ember-Circle of Shared Genius,"Your highest level isn’t reached alone; it’s unlocked when your best ideas ignite someone else’s, and theirs ignite yours.",3,risks prioritizing novelty and brainstorming over execution and follow-through
EA-342,personality_profile_342,STG 9.2.3.3,Collective Ideation,The Ultimate Boon — Collective Ideation at Peak Performance,The Ember-Circle of Shared Genius,"Your highest level isn’t reached alone; it’s unlocked when your best ideas ignite someone else’s, and theirs ignite yours.",4,may unintentionally overshadow others by speaking first or most often
EA-342,personality_profile_342,STG 9.2.3.3,Collective Ideation,The Ultimate Boon — Collective Ideation at Peak Performance,The Ember-Circle of Shared Genius,"Your highest level isn’t reached alone; it’s unlocked when your best ideas ignite someone else’s, and theirs ignite yours.",5,can feel restless or underused in environments that resist change or experimentation
