canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,strength_index,strength_text
EA-263,personality_profile_263,MAT 7.2,Materiality,The Meeting with a Goddess — Materiality,The Unshackled Ledger,"Name the pull, price the cost, and choose on purpose—when value leads, appetite serves and freedom returns.",1,"converts cravings into explicit, value-aligned choices"
EA-263,personality_profile_263,MAT 7.2,Materiality,The Meeting with a Goddess — Materiality,The Unshackled Ledger,"Name the pull, price the cost, and choose on purpose—when value leads, appetite serves and freedom returns.",2,sets clear limits that protect mission and focus
EA-263,personality_profile_263,MAT 7.2,Materiality,The Meeting with a Goddess — Materiality,The Unshackled Ledger,"Name the pull, price the cost, and choose on purpose—when value leads, appetite serves and freedom returns.",3,tracks material flows with transparent logic
EA-263,personality_profile_263,MAT 7.2,Materiality,The Meeting with a Goddess — Materiality,The Unshackled Ledger,"Name the pull, price the cost, and choose on purpose—when value leads, appetite serves and freedom returns.",4,simplifies options to reduce decision fatigue
EA-263,personality_profile_263,MAT 7.2,Materiality,The Meeting with a Goddess — Materiality,The Unshackled Ledger,"Name the pull, price the cost, and choose on purpose—when value leads, appetite serves and freedom returns.",5,reframes temptation into practice for discipline
EA-264,personality_profile_264,STG 7.3.1.1,Transition,Atonement with the Father — Transition,The Turning Point,"Name the loss, codify the lesson, and choose a new line of march—direction beats speed when you’re rebuilding trust with yourself.",1,turns defeat into diagnostic data within 24 hours
EA-264,personality_profile_264,STG 7.3.1.1,Transition,Atonement with the Father — Transition,The Turning Point,"Name the loss, codify the lesson, and choose a new line of march—direction beats speed when you’re rebuilding trust with yourself.",2,establishes a simple ritual that reliably restarts momentum
EA-264,personality_profile_264,STG 7.3.1.1,Transition,Atonement with the Father — Transition,The Turning Point,"Name the loss, codify the lesson, and choose a new line of march—direction beats speed when you’re rebuilding trust with yourself.",3,communicates a clear compass after a setback
EA-264,personality_profile_264,STG 7.3.1.1,Transition,Atonement with the Father — Transition,The Turning Point,"Name the loss, codify the lesson, and choose a new line of march—direction beats speed when you’re rebuilding trust with yourself.",4,protects focus with boundary resets and timeboxing
EA-264,personality_profile_264,STG 7.3.1.1,Transition,Atonement with the Father — Transition,The Turning Point,"Name the loss, codify the lesson, and choose a new line of march—direction beats speed when you’re rebuilding trust with yourself.",5,converts lessons learned into operating rules teams can follow
EA-265,personality_profile_265,STG 7.3.1.2,Avenging Force,Atonement with the Father — Avenging Force,The Righteous Surge,"Pain becomes propulsion: bind rage to rules, aim justice at systems, and strike where change endures.",1,"channels anger into principled, goal-tied action"
EA-265,personality_profile_265,STG 7.3.1.2,Avenging Force,Atonement with the Father — Avenging Force,The Righteous Surge,"Pain becomes propulsion: bind rage to rules, aim justice at systems, and strike where change endures.",2,sets crisp boundaries and enforces them consistently
EA-265,personality_profile_265,STG 7.3.1.2,Avenging Force,Atonement with the Father — Avenging Force,The Righteous Surge,"Pain becomes propulsion: bind rage to rules, aim justice at systems, and strike where change endures.",3,prioritizes impact over optics under pressure
EA-265,personality_profile_265,STG 7.3.1.2,Avenging Force,Atonement with the Father — Avenging Force,The Righteous Surge,"Pain becomes propulsion: bind rage to rules, aim justice at systems, and strike where change endures.",4,converts hard lessons into operating rules
EA-265,personality_profile_265,STG 7.3.1.2,Avenging Force,Atonement with the Father — Avenging Force,The Righteous Surge,"Pain becomes propulsion: bind rage to rules, aim justice at systems, and strike where change endures.",5,"rallies allies with clarity, tempo, and purpose"
EA-266,personality_profile_266,STG 7.3.1.3,Highly Responsive,Atonement with the Father — Highly Responsive,The Swift Current,"Speed with spine: sense the shift, make the micro-move, and lock the learning into shared rhythm.",1,reads weak signals and adjusts plans within hours
EA-266,personality_profile_266,STG 7.3.1.3,Highly Responsive,Atonement with the Father — Highly Responsive,The Swift Current,"Speed with spine: sense the shift, make the micro-move, and lock the learning into shared rhythm.",2,"ships small, reversible tests to learn fast"
EA-266,personality_profile_266,STG 7.3.1.3,Highly Responsive,Atonement with the Father — Highly Responsive,The Swift Current,"Speed with spine: sense the shift, make the micro-move, and lock the learning into shared rhythm.",3,"keeps teams aligned with simple, visible change logs"
EA-266,personality_profile_266,STG 7.3.1.3,Highly Responsive,Atonement with the Father — Highly Responsive,The Swift Current,"Speed with spine: sense the shift, make the micro-move, and lock the learning into shared rhythm.",4,"pairs speed with clear owners, metrics, and stop-conditions"
EA-266,personality_profile_266,STG 7.3.1.3,Highly Responsive,Atonement with the Father — Highly Responsive,The Swift Current,"Speed with spine: sense the shift, make the micro-move, and lock the learning into shared rhythm.",5,turns feedback into next actions without drama
EA-267,personality_profile_267,STG 7.3.2.1,Fervency,The Abyss — Fervency,The Undying Ember,"When everything goes dark, fuel the flame on purpose—rituals, reasons, and one brave act at a time.",1,summons focused intensity without overwhelming others
EA-267,personality_profile_267,STG 7.3.2.1,Fervency,The Abyss — Fervency,The Undying Ember,"When everything goes dark, fuel the flame on purpose—rituals, reasons, and one brave act at a time.",2,turns purpose into daily non-negotiables
EA-267,personality_profile_267,STG 7.3.2.1,Fervency,The Abyss — Fervency,The Undying Ember,"When everything goes dark, fuel the flame on purpose—rituals, reasons, and one brave act at a time.",3,recovers quickly from emotional dips
EA-267,personality_profile_267,STG 7.3.2.1,Fervency,The Abyss — Fervency,The Undying Ember,"When everything goes dark, fuel the flame on purpose—rituals, reasons, and one brave act at a time.",4,channels passion into disciplined action
EA-267,personality_profile_267,STG 7.3.2.1,Fervency,The Abyss — Fervency,The Undying Ember,"When everything goes dark, fuel the flame on purpose—rituals, reasons, and one brave act at a time.",5,"transfers morale through clear, energizing language"
EA-268,personality_profile_268,STG 7.3.2.2,Recharge,The Abyss — Recharge,The Renewal Bay,"Rest is a tactic: step back on purpose, refill the system, and return sharper than you left.",1,"treats recovery as a strategic lever, not a luxury"
EA-268,personality_profile_268,STG 7.3.2.2,Recharge,The Abyss — Recharge,The Renewal Bay,"Rest is a tactic: step back on purpose, refill the system, and return sharper than you left.",2,sets clear off-switches and honors them
EA-268,personality_profile_268,STG 7.3.2.2,Recharge,The Abyss — Recharge,The Renewal Bay,"Rest is a tactic: step back on purpose, refill the system, and return sharper than you left.",3,designs cycles that balance push with replenish
EA-268,personality_profile_268,STG 7.3.2.2,Recharge,The Abyss — Recharge,The Renewal Bay,"Rest is a tactic: step back on purpose, refill the system, and return sharper than you left.",4,models boundary-setting without guilt
EA-268,personality_profile_268,STG 7.3.2.2,Recharge,The Abyss — Recharge,The Renewal Bay,"Rest is a tactic: step back on purpose, refill the system, and return sharper than you left.",5,returns from rest with decisive clarity
EA-269,personality_profile_269,STG 7.3.2.3,Evolution,The Abyss — Evolution,The Emergent Edge,"Adversity is a kiln: hold your shape in the heat, learn its pattern, and step out tempered and more precise.",1,reframes setbacks into specific learning loops
EA-269,personality_profile_269,STG 7.3.2.3,Evolution,The Abyss — Evolution,The Emergent Edge,"Adversity is a kiln: hold your shape in the heat, learn its pattern, and step out tempered and more precise.",2,prototypes quickly and measures outcomes
EA-269,personality_profile_269,STG 7.3.2.3,Evolution,The Abyss — Evolution,The Emergent Edge,"Adversity is a kiln: hold your shape in the heat, learn its pattern, and step out tempered and more precise.",3,sustains momentum through disciplined micro-wins
EA-269,personality_profile_269,STG 7.3.2.3,Evolution,The Abyss — Evolution,The Emergent Edge,"Adversity is a kiln: hold your shape in the heat, learn its pattern, and step out tempered and more precise.",4,balances bold experiments with stabilizing routines
EA-269,personality_profile_269,STG 7.3.2.3,Evolution,The Abyss — Evolution,The Emergent Edge,"Adversity is a kiln: hold your shape in the heat, learn its pattern, and step out tempered and more precise.",5,documents playbooks that others can reuse
EA-270,personality_profile_270,STG 7.3.3.1,Understanding,The Ultimate Boon — Understanding,The Grounded Prism,"Clarity is earned: distill pain into principles, shape your environment around them, and wisdom begins to steer without strain.",1,extracts durable principles from complex experience
EA-270,personality_profile_270,STG 7.3.3.1,Understanding,The Ultimate Boon — Understanding,The Grounded Prism,"Clarity is earned: distill pain into principles, shape your environment around them, and wisdom begins to steer without strain.",2,"translates insight into simple, repeatable practices"
EA-270,personality_profile_270,STG 7.3.3.1,Understanding,The Ultimate Boon — Understanding,The Grounded Prism,"Clarity is earned: distill pain into principles, shape your environment around them, and wisdom begins to steer without strain.",3,designs environments that cue the right behavior
EA-270,personality_profile_270,STG 7.3.3.1,Understanding,The Ultimate Boon — Understanding,The Grounded Prism,"Clarity is earned: distill pain into principles, shape your environment around them, and wisdom begins to steer without strain.",4,stays steady and observant under pressure
EA-270,personality_profile_270,STG 7.3.3.1,Understanding,The Ultimate Boon — Understanding,The Grounded Prism,"Clarity is earned: distill pain into principles, shape your environment around them, and wisdom begins to steer without strain.",5,teaches others to see the pattern beneath events
EA-271,personality_profile_271,STG 7.3.3.2,Life Force,The Ultimate Boon — Life Force,The Verdant Engine,"Vitality fuels velocity: kindle core energy, stack simple rituals, and power begins to carry the work—and everyone in it.",1,reliably generates energy on demand through repeatable rituals
EA-271,personality_profile_271,STG 7.3.3.2,Life Force,The Ultimate Boon — Life Force,The Verdant Engine,"Vitality fuels velocity: kindle core energy, stack simple rituals, and power begins to carry the work—and everyone in it.",2,"amplifies team stamina with pacing, breaks, and morale cues"
EA-271,personality_profile_271,STG 7.3.3.2,Life Force,The Ultimate Boon — Life Force,The Verdant Engine,"Vitality fuels velocity: kindle core energy, stack simple rituals, and power begins to carry the work—and everyone in it.",3,links purpose to physiology for durable motivation
EA-271,personality_profile_271,STG 7.3.3.2,Life Force,The Ultimate Boon — Life Force,The Verdant Engine,"Vitality fuels velocity: kindle core energy, stack simple rituals, and power begins to carry the work—and everyone in it.",4,recovers quickly from setbacks and relaunches with momentum
EA-271,personality_profile_271,STG 7.3.3.2,Life Force,The Ultimate Boon — Life Force,The Verdant Engine,"Vitality fuels velocity: kindle core energy, stack simple rituals, and power begins to carry the work—and everyone in it.",5,models sustainable intensity without burnout
EA-272,personality_profile_272,STG 7.3.3.3,Prudence,The Ultimate Boon — Prudence,The Measured Hand,"Wisdom is paced power: apply the boon with clear limits, steady cadence, and checks that outlast the mood of the moment.",1,"translates insight into paced, reversible steps"
EA-272,personality_profile_272,STG 7.3.3.3,Prudence,The Ultimate Boon — Prudence,The Measured Hand,"Wisdom is paced power: apply the boon with clear limits, steady cadence, and checks that outlast the mood of the moment.",2,builds guardrails and exit criteria before acting
EA-272,personality_profile_272,STG 7.3.3.3,Prudence,The Ultimate Boon — Prudence,The Measured Hand,"Wisdom is paced power: apply the boon with clear limits, steady cadence, and checks that outlast the mood of the moment.",3,balances opportunity with risk through structured tests
EA-272,personality_profile_272,STG 7.3.3.3,Prudence,The Ultimate Boon — Prudence,The Measured Hand,"Wisdom is paced power: apply the boon with clear limits, steady cadence, and checks that outlast the mood of the moment.",4,keeps outcomes measurable and traceable to intent
EA-272,personality_profile_272,STG 7.3.3.3,Prudence,The Ultimate Boon — Prudence,The Measured Hand,"Wisdom is paced power: apply the boon with clear limits, steady cadence, and checks that outlast the mood of the moment.",5,holds steady under pressure to rush
EA-273,personality_profile_273,STG 7.3.4.1,Variance,Flight — Variance,The Agile Pivot,"Adaptation beats certainty: pivot on signal, anchor in principles, and variance turns from threat into thrust.",1,shifts tactics quickly while keeping strategy stable
EA-273,personality_profile_273,STG 7.3.4.1,Variance,Flight — Variance,The Agile Pivot,"Adaptation beats certainty: pivot on signal, anchor in principles, and variance turns from threat into thrust.",2,spots early signals and adjusts before failure cascades
EA-273,personality_profile_273,STG 7.3.4.1,Variance,Flight — Variance,The Agile Pivot,"Adaptation beats certainty: pivot on signal, anchor in principles, and variance turns from threat into thrust.",3,maintains multiple fallback paths with clear switch-triggers
EA-273,personality_profile_273,STG 7.3.4.1,Variance,Flight — Variance,The Agile Pivot,"Adaptation beats certainty: pivot on signal, anchor in principles, and variance turns from threat into thrust.",4,re-allocates resources without morale loss
EA-273,personality_profile_273,STG 7.3.4.1,Variance,Flight — Variance,The Agile Pivot,"Adaptation beats certainty: pivot on signal, anchor in principles, and variance turns from threat into thrust.",5,"treats experiments as probes, not verdicts"
EA-274,personality_profile_274,STG 7.3.4.2,Struggle,Flight — Struggle,The Forged Weave,Forge unity from conflict: braid hard-won lessons into one operating rhythm and let the struggle become structure.,1,turns competing learnings into a single actionable plan
EA-274,personality_profile_274,STG 7.3.4.2,Struggle,Flight — Struggle,The Forged Weave,Forge unity from conflict: braid hard-won lessons into one operating rhythm and let the struggle become structure.,2,maps intersections between methods to remove duplication
EA-274,personality_profile_274,STG 7.3.4.2,Struggle,Flight — Struggle,The Forged Weave,Forge unity from conflict: braid hard-won lessons into one operating rhythm and let the struggle become structure.,3,sets one shared cadence across multiple workstreams
EA-274,personality_profile_274,STG 7.3.4.2,Struggle,Flight — Struggle,The Forged Weave,Forge unity from conflict: braid hard-won lessons into one operating rhythm and let the struggle become structure.,4,ties gratitude and credit to measurable outcomes
EA-274,personality_profile_274,STG 7.3.4.2,Struggle,Flight — Struggle,The Forged Weave,Forge unity from conflict: braid hard-won lessons into one operating rhythm and let the struggle become structure.,5,keeps the mission coherent under pressure
EA-275,personality_profile_275,STG 7.3.4.3,Emotionally Balanced,Flight — Emotionally Balanced,The Still Regent,"Equilibrium is power: steady the heart, align the mind, and deliver the boon without turbulence.",1,maintains composure under acute pressure
EA-275,personality_profile_275,STG 7.3.4.3,Emotionally Balanced,Flight — Emotionally Balanced,The Still Regent,"Equilibrium is power: steady the heart, align the mind, and deliver the boon without turbulence.",2,balances empathy with decisive clarity
EA-275,personality_profile_275,STG 7.3.4.3,Emotionally Balanced,Flight — Emotionally Balanced,The Still Regent,"Equilibrium is power: steady the heart, align the mind, and deliver the boon without turbulence.",3,stabilizes team affect and tempo
EA-275,personality_profile_275,STG 7.3.4.3,Emotionally Balanced,Flight — Emotionally Balanced,The Still Regent,"Equilibrium is power: steady the heart, align the mind, and deliver the boon without turbulence.",4,uses rituals to recover quickly from shocks
EA-275,personality_profile_275,STG 7.3.4.3,Emotionally Balanced,Flight — Emotionally Balanced,The Still Regent,"Equilibrium is power: steady the heart, align the mind, and deliver the boon without turbulence.",5,models dignified celebration and debrief
EA-276,personality_profile_276,STG 7.3.5.1,New Habits,Rescue from Without — New Habits,The Builder of Routines,Identity drives habit; habit drives destiny: design cues and rewards that make the right action automatic.,1,"translates big aims into tiny, repeatable actions"
EA-276,personality_profile_276,STG 7.3.5.1,New Habits,Rescue from Without — New Habits,The Builder of Routines,Identity drives habit; habit drives destiny: design cues and rewards that make the right action automatic.,2,engineers environments where the default is the desired behavior
EA-276,personality_profile_276,STG 7.3.5.1,New Habits,Rescue from Without — New Habits,The Builder of Routines,Identity drives habit; habit drives destiny: design cues and rewards that make the right action automatic.,3,maps cue-routine-reward loops and swaps routines surgically
EA-276,personality_profile_276,STG 7.3.5.1,New Habits,Rescue from Without — New Habits,The Builder of Routines,Identity drives habit; habit drives destiny: design cues and rewards that make the right action automatic.,4,tracks progress visually to sustain momentum
EA-276,personality_profile_276,STG 7.3.5.1,New Habits,Rescue from Without — New Habits,The Builder of Routines,Identity drives habit; habit drives destiny: design cues and rewards that make the right action automatic.,5,anchors habits to identity for durability under stress
EA-277,personality_profile_277,STG 7.3.5.2,Sustainable Results,Rescue from Without — Sustainable Results,The Evergreen Engine,"Make progress that outlives the push: turn wins into systems, systems into culture, and culture into compounding momentum.",1,turns one-off wins into repeatable processes
EA-277,personality_profile_277,STG 7.3.5.2,Sustainable Results,Rescue from Without — Sustainable Results,The Evergreen Engine,"Make progress that outlives the push: turn wins into systems, systems into culture, and culture into compounding momentum.",2,"designs clear ownership, metrics, and feedback loops"
EA-277,personality_profile_277,STG 7.3.5.2,Sustainable Results,Rescue from Without — Sustainable Results,The Evergreen Engine,"Make progress that outlives the push: turn wins into systems, systems into culture, and culture into compounding momentum.",3,protects essentials from distraction and drift
EA-277,personality_profile_277,STG 7.3.5.2,Sustainable Results,Rescue from Without — Sustainable Results,The Evergreen Engine,"Make progress that outlives the push: turn wins into systems, systems into culture, and culture into compounding momentum.",4,balances pace with endurance to avoid burnout
EA-277,personality_profile_277,STG 7.3.5.2,Sustainable Results,Rescue from Without — Sustainable Results,The Evergreen Engine,"Make progress that outlives the push: turn wins into systems, systems into culture, and culture into compounding momentum.",5,architects systems that improve under use
EA-278,personality_profile_278,MAT 7.3,Restructuring,Rescue from Without — Restructuring,The Lightning Scaffold,"When the old tower cracks, pull it with purpose: clear the rubble, keep the load-bearing truths, and raise a structure that breathes.",1,diagnoses structural failure quickly and calmly
EA-278,personality_profile_278,MAT 7.3,Restructuring,Rescue from Without — Restructuring,The Lightning Scaffold,"When the old tower cracks, pull it with purpose: clear the rubble, keep the load-bearing truths, and raise a structure that breathes.",2,plans controlled demolition with safety margins
EA-278,personality_profile_278,MAT 7.3,Restructuring,Rescue from Without — Restructuring,The Lightning Scaffold,"When the old tower cracks, pull it with purpose: clear the rubble, keep the load-bearing truths, and raise a structure that breathes.",3,salvages reusable assets and codifies lessons
EA-278,personality_profile_278,MAT 7.3,Restructuring,Rescue from Without — Restructuring,The Lightning Scaffold,"When the old tower cracks, pull it with purpose: clear the rubble, keep the load-bearing truths, and raise a structure that breathes.",4,"designs simple, strong replacement architectures"
EA-278,personality_profile_278,MAT 7.3,Restructuring,Rescue from Without — Restructuring,The Lightning Scaffold,"When the old tower cracks, pull it with purpose: clear the rubble, keep the load-bearing truths, and raise a structure that breathes.",5,communicates why-change narratives that win consent
EA-279,personality_profile_279,STG 7.3.6.1,Earned Success,Master of Two Worlds — Earned Success,The Bannered Return,"Honor the finish without stopping the march: name the win, share the credit, and convert celebration into the next commitment.",1,surfaces concrete outcomes and ties them to behaviors
EA-279,personality_profile_279,STG 7.3.6.1,Earned Success,Master of Two Worlds — Earned Success,The Bannered Return,"Honor the finish without stopping the march: name the win, share the credit, and convert celebration into the next commitment.",2,distributes credit visibly and fairly across contributors
EA-279,personality_profile_279,STG 7.3.6.1,Earned Success,Master of Two Worlds — Earned Success,The Bannered Return,"Honor the finish without stopping the march: name the win, share the credit, and convert celebration into the next commitment.",3,designs rituals of gratitude that strengthen culture
EA-279,personality_profile_279,STG 7.3.6.1,Earned Success,Master of Two Worlds — Earned Success,The Bannered Return,"Honor the finish without stopping the march: name the win, share the credit, and convert celebration into the next commitment.",4,captures lessons and codifies them into SOPs
EA-279,personality_profile_279,STG 7.3.6.1,Earned Success,Master of Two Worlds — Earned Success,The Bannered Return,"Honor the finish without stopping the march: name the win, share the credit, and convert celebration into the next commitment.",5,frames wins as a launchpad for the next cycle
EA-280,personality_profile_280,STG 7.3.6.2,Satisfaction,Master of Two Worlds — Satisfaction,The Quiet Crown,"Completion with continuity: savor, codify, and circulate the boon so the glow outlasts the applause.",1,savors outcomes without slipping into complacency
EA-280,personality_profile_280,STG 7.3.6.2,Satisfaction,Master of Two Worlds — Satisfaction,The Quiet Crown,"Completion with continuity: savor, codify, and circulate the boon so the glow outlasts the applause.",2,"links fulfillment to purpose, service, and teaching"
EA-280,personality_profile_280,STG 7.3.6.2,Satisfaction,Master of Two Worlds — Satisfaction,The Quiet Crown,"Completion with continuity: savor, codify, and circulate the boon so the glow outlasts the applause.",3,institutionalizes practices that sustain gains
EA-280,personality_profile_280,STG 7.3.6.2,Satisfaction,Master of Two Worlds — Satisfaction,The Quiet Crown,"Completion with continuity: savor, codify, and circulate the boon so the glow outlasts the applause.",4,"models healthy pacing, recovery, and boundaries"
EA-280,personality_profile_280,STG 7.3.6.2,Satisfaction,Master of Two Worlds — Satisfaction,The Quiet Crown,"Completion with continuity: savor, codify, and circulate the boon so the glow outlasts the applause.",5,shares win stories that instruct rather than boast
EA-281,personality_profile_281,STG 8.1.1.1,Wisdom,The Ordinary World — Wisdom,The Jade Counselor,"Slow the mind, sharpen the lens: distill lessons into foresight and turn clear seeing into clean action.",1,spots patterns and hidden assumptions quickly
EA-281,personality_profile_281,STG 8.1.1.1,Wisdom,The Ordinary World — Wisdom,The Jade Counselor,"Slow the mind, sharpen the lens: distill lessons into foresight and turn clear seeing into clean action.",2,balances analysis with concise operational moves
EA-281,personality_profile_281,STG 8.1.1.1,Wisdom,The Ordinary World — Wisdom,The Jade Counselor,"Slow the mind, sharpen the lens: distill lessons into foresight and turn clear seeing into clean action.",3,keeps a decision log and reviews outcomes
EA-281,personality_profile_281,STG 8.1.1.1,Wisdom,The Ordinary World — Wisdom,The Jade Counselor,"Slow the mind, sharpen the lens: distill lessons into foresight and turn clear seeing into clean action.",4,uses premortems and backcasts to de-risk plans
EA-281,personality_profile_281,STG 8.1.1.1,Wisdom,The Ordinary World — Wisdom,The Jade Counselor,"Slow the mind, sharpen the lens: distill lessons into foresight and turn clear seeing into clean action.",5,turns feedback into refined mental models
EA-282,personality_profile_282,STG 8.1.1.2,Containment,The Ordinary World — Containment,The Reef Warden,"Boundaries create balance: ring-fence what matters, route the rest, and power flows where it should—safely.",1,sets clear boundaries and communicates them early
EA-282,personality_profile_282,STG 8.1.1.2,Containment,The Ordinary World — Containment,The Reef Warden,"Boundaries create balance: ring-fence what matters, route the rest, and power flows where it should—safely.",2,prioritizes essential work and defers the rest without guilt
EA-282,personality_profile_282,STG 8.1.1.2,Containment,The Ordinary World — Containment,The Reef Warden,"Boundaries create balance: ring-fence what matters, route the rest, and power flows where it should—safely.",3,designs safety checks for high-risk actions
EA-282,personality_profile_282,STG 8.1.1.2,Containment,The Ordinary World — Containment,The Reef Warden,"Boundaries create balance: ring-fence what matters, route the rest, and power flows where it should—safely.",4,tracks resources and capacity with disciplined reviews
EA-282,personality_profile_282,STG 8.1.1.2,Containment,The Ordinary World — Containment,The Reef Warden,"Boundaries create balance: ring-fence what matters, route the rest, and power flows where it should—safely.",5,creates stable routines that others can rely on
EA-283,personality_profile_283,STG 8.1.1.3,Charged Up,The Ordinary World — Charged Up,The Ignition Rider,"Energy follows meaning: align action to purpose, wire in ritual, and your battery becomes a power plant.",1,translates purpose into a concrete first action
EA-283,personality_profile_283,STG 8.1.1.3,Charged Up,The Ordinary World — Charged Up,The Ignition Rider,"Energy follows meaning: align action to purpose, wire in ritual, and your battery becomes a power plant.",2,designs repeatable ‘ignition’ rituals before deep work
EA-283,personality_profile_283,STG 8.1.1.3,Charged Up,The Ordinary World — Charged Up,The Ignition Rider,"Energy follows meaning: align action to purpose, wire in ritual, and your battery becomes a power plant.",3,protects distraction-free blocks like immovable meetings
EA-283,personality_profile_283,STG 8.1.1.3,Charged Up,The Ordinary World — Charged Up,The Ignition Rider,"Energy follows meaning: align action to purpose, wire in ritual, and your battery becomes a power plant.",4,tracks momentum with simple visible metrics
EA-283,personality_profile_283,STG 8.1.1.3,Charged Up,The Ordinary World — Charged Up,The Ignition Rider,"Energy follows meaning: align action to purpose, wire in ritual, and your battery becomes a power plant.",5,recharges deliberately to avoid boom-and-bust energy
EA-284,personality_profile_284,STG 8.1.2.1,Skill Development,Immediate Reaction — Skill Development,The Deliberate Maker,"Mastery is engineered: break skills into units, rehearse with feedback, and stack tiny wins until excellence is ordinary.",1,"maps big abilities into small, trainable sub-skills"
EA-284,personality_profile_284,STG 8.1.2.1,Skill Development,Immediate Reaction — Skill Development,The Deliberate Maker,"Mastery is engineered: break skills into units, rehearse with feedback, and stack tiny wins until excellence is ordinary.",2,sets measurable reps with clear ‘done’ definitions
EA-284,personality_profile_284,STG 8.1.2.1,Skill Development,Immediate Reaction — Skill Development,The Deliberate Maker,"Mastery is engineered: break skills into units, rehearse with feedback, and stack tiny wins until excellence is ordinary.",3,seeks fast feedback and iterates without ego
EA-284,personality_profile_284,STG 8.1.2.1,Skill Development,Immediate Reaction — Skill Development,The Deliberate Maker,"Mastery is engineered: break skills into units, rehearse with feedback, and stack tiny wins until excellence is ordinary.",4,designs practice environments that remove friction
EA-284,personality_profile_284,STG 8.1.2.1,Skill Development,Immediate Reaction — Skill Development,The Deliberate Maker,"Mastery is engineered: break skills into units, rehearse with feedback, and stack tiny wins until excellence is ordinary.",5,tracks progress visually to sustain motivation
EA-285,personality_profile_285,STG 8.1.2.2,Liberty,Reaction — Liberty,The Sovereign Path,"Freedom expands when you choose your constraints: define the mission, draw the lines, and act by design—not default.",1,clarifies personal mission and scope
EA-285,personality_profile_285,STG 8.1.2.2,Liberty,Reaction — Liberty,The Sovereign Path,"Freedom expands when you choose your constraints: define the mission, draw the lines, and act by design—not default.",2,sets clean boundaries and enforces them kindly
EA-285,personality_profile_285,STG 8.1.2.2,Liberty,Reaction — Liberty,The Sovereign Path,"Freedom expands when you choose your constraints: define the mission, draw the lines, and act by design—not default.",3,designs self-directed systems for work and life
EA-285,personality_profile_285,STG 8.1.2.2,Liberty,Reaction — Liberty,The Sovereign Path,"Freedom expands when you choose your constraints: define the mission, draw the lines, and act by design—not default.",4,balances freedom with responsibility and cadence
EA-285,personality_profile_285,STG 8.1.2.2,Liberty,Reaction — Liberty,The Sovereign Path,"Freedom expands when you choose your constraints: define the mission, draw the lines, and act by design—not default.",5,chooses constraints that increase long-term options
EA-286,personality_profile_286,STG 8.1.2.3,Abundance,The Call to Adventure — Abundance,The Plenty Engine,"Abundance compounds when resources move through systems: inventory what you have, route it with intention, and let value circulate.",1,spots underused assets and recombines them creatively
EA-286,personality_profile_286,STG 8.1.2.3,Abundance,The Call to Adventure — Abundance,The Plenty Engine,"Abundance compounds when resources move through systems: inventory what you have, route it with intention, and let value circulate.",2,builds repeatable systems that compound value over time
EA-286,personality_profile_286,STG 8.1.2.3,Abundance,The Call to Adventure — Abundance,The Plenty Engine,"Abundance compounds when resources move through systems: inventory what you have, route it with intention, and let value circulate.",3,maintains buffers and reserves to reduce fragility
EA-286,personality_profile_286,STG 8.1.2.3,Abundance,The Call to Adventure — Abundance,The Plenty Engine,"Abundance compounds when resources move through systems: inventory what you have, route it with intention, and let value circulate.",4,invests in relationships and knowledge networks
EA-286,personality_profile_286,STG 8.1.2.3,Abundance,The Call to Adventure — Abundance,The Plenty Engine,"Abundance compounds when resources move through systems: inventory what you have, route it with intention, and let value circulate.",5,tests small reversible bets before scaling
EA-287,personality_profile_287,STG 8.1.3.1,Tested Faith,Refusal of the Call — Tested Faith,The Unshaken Sentinel,"Conviction survives the storm—name the fear, anchor to purpose, and take the next brave inch, today and again tomorrow.",1,anchors to a clear purpose under pressure
EA-287,personality_profile_287,STG 8.1.3.1,Tested Faith,Refusal of the Call — Tested Faith,The Unshaken Sentinel,"Conviction survives the storm—name the fear, anchor to purpose, and take the next brave inch, today and again tomorrow.",2,converts doubt into tiny courageous actions
EA-287,personality_profile_287,STG 8.1.3.1,Tested Faith,Refusal of the Call — Tested Faith,The Unshaken Sentinel,"Conviction survives the storm—name the fear, anchor to purpose, and take the next brave inch, today and again tomorrow.",3,keeps momentum with daily micro-commitments
EA-287,personality_profile_287,STG 8.1.3.1,Tested Faith,Refusal of the Call — Tested Faith,The Unshaken Sentinel,"Conviction survives the storm—name the fear, anchor to purpose, and take the next brave inch, today and again tomorrow.",4,seeks support and accountability early
EA-287,personality_profile_287,STG 8.1.3.1,Tested Faith,Refusal of the Call — Tested Faith,The Unshaken Sentinel,"Conviction survives the storm—name the fear, anchor to purpose, and take the next brave inch, today and again tomorrow.",5,reframes setbacks into training data
EA-288,personality_profile_288,STG 8.1.3.2,Contribution,Consequence — Contribution,The Long Table Builder,"Service dissolves hesitation: aim your strength outward, install repeatable ways to help, and let shared wins compound.",1,spots practical ways to help quickly
EA-288,personality_profile_288,STG 8.1.3.2,Contribution,Consequence — Contribution,The Long Table Builder,"Service dissolves hesitation: aim your strength outward, install repeatable ways to help, and let shared wins compound.",2,designs repeatable service routines
EA-288,personality_profile_288,STG 8.1.3.2,Contribution,Consequence — Contribution,The Long Table Builder,"Service dissolves hesitation: aim your strength outward, install repeatable ways to help, and let shared wins compound.",3,balances generosity with clear boundaries
