canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,growth_index,growth_text
EA-322,personality_profile_322,STG 9.1.1.2,Ruin,Inciting Incident — Ruin,The Beautiful Collapse,"When the old structure finally breaks, it doesn’t mean the story is over—it means the real story can finally begin.",2,separate what’s actually dying from what is simply changing shape
EA-322,personality_profile_322,STG 9.1.1.2,Ruin,Inciting Incident — Ruin,The Beautiful Collapse,"When the old structure finally breaks, it doesn’t mean the story is over—it means the real story can finally begin.",3,"practice asking, ‘What is this collapse making possible that wasn’t possible before?’"
EA-322,personality_profile_322,STG 9.1.1.2,Ruin,Inciting Incident — Ruin,The Beautiful Collapse,"When the old structure finally breaks, it doesn’t mean the story is over—it means the real story can finally begin.",4,build small ‘antifragile drills’ instead of waiting for life to deliver the big quake
EA-322,personality_profile_322,STG 9.1.1.2,Ruin,Inciting Incident — Ruin,The Beautiful Collapse,"When the old structure finally breaks, it doesn’t mean the story is over—it means the real story can finally begin.",5,"let at least one trusted person see you in the middle of the mess, not just after the comeback"
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",1,practice saying no to at least one small request that crosses a boundary
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",2,separate ‘being kind’ from ‘accepting disrespect’ in real situations
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",3,notice where you shrink your opinions to keep the peace
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",4,"treat your own needs as valid data, not inconvenient noise"
EA-323,personality_profile_323,STG 9.1.1.3,Dignity,The Ordinary World — Dignity,The Quiet Crown,"Before the universe asks more of you, you must decide how you deserve to be treated—by others, and by yourself.",5,let yourself be seen in your full worth without over-explaining or apologizing
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",1,"treat rest as part of the curriculum, not as a reward you must earn"
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",2,decide what is ‘enough to start’ learning before taking a next step
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",3,"alternate focused study with diffuse, relaxed reflection"
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",4,"share what you’re learning in small, imperfect ways instead of waiting to be an expert"
EA-324,personality_profile_324,STG 9.1.2.1,Study,The Call to Adventure — Study,The Regenerative Scholar,"When the universe calls you forward, the first brave response isn’t a dramatic leap—it’s a disciplined season of learning that keeps you from burning out mid-journey.",5,"design learning sprints with a clear start, midpoint check-in, and reset"
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",1,differentiate between responsibility you truly own and burdens you’ve adopted
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",2,practice making timely decisions even when everyone is not fully satisfied
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",3,"speak clear boundaries as an act of respect, not rejection"
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",4,allow others to carry their share of the load instead of rescuing them
EA-325,personality_profile_325,STG 9.1.2.2,Respect,Refusal of the Call — Respect,The Resolute Steward,"When the final decision arrives, true leadership isn’t loud domination—it’s quiet, unshakeable resolve that treats every being with dignity while still saying a clear, costly yes.",5,treat your own needs with the same dignity you offer everyone else
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",1,"distinguish between necessary, healthy conflict and drama that drains you"
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",2,set time and energy limits for hard conversations to protect your capacity
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",3,practice naming your own feelings before interpreting others’ motives
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",4,invite support from allies or mentors instead of holding all grief alone
EA-326,personality_profile_326,STG 9.1.2.3,Strife,"Allies, Mentors, and Helpers — Strife",The Grief-Tempered Guardian,"Real strength isn’t the absence of struggle—it is the courage to walk through conflict, grief, and change with an open heart, and to turn shared pain into shared healing.",5,honor endings as much as new beginnings—allow yourself to fully mourn
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",1,"practice saying ‘no’ as an act of integrity, not rejection"
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",2,separate your worth from how much you can help or soothe others
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",3,allow others to experience discomfort without immediately rescuing them
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",4,use benevolence to tell the truth kindly—not to avoid hard truths altogether
EA-327,personality_profile_327,STG 9.1.3.1,Benevolence,The Crossing of the Threshold — Benevolence,The Steady Heart in the Storm,"In the middle of chaos, true power is the calm, benevolent presence that refuses to abandon empathy—even when everything else is falling apart.",5,"give yourself the same steadiness, patience, and understanding you offer to others"
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",1,"treat action as part of learning; decide, test, and refine instead of waiting for perfect certainty"
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",2,share your internal reasoning so others can trust not only your conclusions but your process
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",3,allow space for emotional and intuitive input alongside logic and data
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",4,practice giving yourself grace when you discover past blind spots or mistakes
EA-328,personality_profile_328,STG 9.1.3.2,Intellectual Adventure,The Road of Trials — Intellectual Adventure,The Inquisitive Knight of Integrity,"Your curiosity is not random wandering—it’s a disciplined quest to test ideas, reveal truth, and stand for what you can live with in the light.",5,"use your curiosity not just to evaluate ideas, but also to better understand people"
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,1,"learn to view rest, recovery, and delegation as strategic tools, not weaknesses"
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,2,celebrate small wins to reinforce momentum and morale
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,3,allow yourself to adjust goals without seeing it as giving up
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,4,"invite others into the process so resilience becomes shared, not solitary"
EA-329,personality_profile_329,STG 9.1.3.3,Victory,The Road of Trials — Victory Through Resilient Strength,The Victorious Flame of Fortitude,Your victories are not lucky breaks—they are the visible scar tissue of every time you refused to stay down.,5,practice emotional honesty about strain and fear instead of suppressing it
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,1,"reframe rest, boundaries, and recovery as disciplines that increase your impact instead of diminishing it"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,2,"design predictable recovery rituals so rest is proactive, not just what happens after burnout"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,3,"practice saying no earlier, before your body and mind are at breaking point"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,4,"differentiate between true restoration (sleep, reflection, connection) and avoidance or numbing"
EA-330,personality_profile_330,STG 9.1.4.1,Recuperation,The Road of Trials — Recuperation Under Cosmic Pressure,The Restorative Guardian of Balance,Your capacity to recover is not wasted time; it is the hidden infrastructure that keeps your purpose from collapsing under pressure.,5,"share your needs openly with trusted allies so recuperation becomes supported, not secretly managed alone"
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,1,"treat creative experiments as prototypes, not final verdicts—test small, adjust often"
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,2,"honor emotions as inputs, but pair them with clear criteria for making decisions"
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,3,"practice tolerating short-term discomfort in relationships to reach deeper, more honest solutions"
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,4,"create simple frameworks (checklists, prompts, timeboxes) to give your creativity focus under pressure"
EA-331,personality_profile_331,STG 9.1.4.2,Creative Tactics,The Road of Trials — Creative Tactics Under Emotional Pressure,The Creative Conductor of Cosmic Harmony,Your emotions are not interruptions to problem-solving—they’re the signal fire that turns pressure into original solutions no one else can see.,5,share your thought process out loud so others can understand and support your innovative moves
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",1,"treat your intellect as a servant of wisdom, not a replacement for it"
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",2,"practice deciding with both head and heart—check how a choice feels, not just how it scores logically"
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",3,set time limits for analysis so you don’t sacrifice action to endless refinement
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",4,"invite diverse perspectives to stress-test your thinking, not just confirm it"
EA-332,personality_profile_332,STG 9.1.4.3,Intellect,The Road of Trials — Intellect at the Cosmic Apex,The Apex Mind of Living Strategy,"Your clearest power emerges when you rise above the noise, see the pattern as a whole, and choose with deliberate precision.",5,build rhythms of mental rest and play so your insight stays fresh and not brittle
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,1,allow others to share ownership of the vision so the tribe doesn’t depend on you alone
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,2,practice patience with different readiness levels and transitions within the community
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,3,regularly check your sense of purpose against feedback from trusted allies and mentors
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,4,create spaces where dissent and doubt can be voiced without threatening unity
EA-333,personality_profile_333,MAT 9.1,Initiation,The Crossing of the Threshold — Initiation of the Cosmic Tribe,The Herald of Cosmic Initiation,Your life changes most profoundly the moment you stop waiting for permission and step forward as the one who calls the tribe into its next era.,5,tend to your own endings and grief so you can lead others cleanly into new beginnings
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",1,"practice moving between feeling deeply and grounding in the present, so you don’t drown in what you discover"
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",2,"invite trusted people or practices (therapy, community, spiritual support) into your healing process instead of carrying everything alone"
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",3,"notice when your body signals ‘too much’ and use gentle regulation (breath, movement, rest) instead of pushing further into intensity"
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",4,"allow joy, play, and beauty to coexist with sorrow rather than waiting to be fully ‘healed’ before receiving them"
EA-334,personality_profile_334,STG 9.2.1.1,Sorrow,The Road of Trials — Sorrow at the Gates of Time,The Great One of the Night of Sorrow,"When you stop outrunning grief and sit beside it, sorrow turns from a weight you drag into a compass pointing toward what mattered most all along.",5,"anchor your reflections in meaning and next steps—what this pain is teaching you, and how it can shape your choices going forward"
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",1,"redefine prosperity to include emotional, relational, and spiritual wealth—not just financial or material gains"
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",2,design habits that support sustainable growth instead of constant grind
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",3,practice sharing knowledge and opportunities as a core prosperity ritual
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",4,allow yourself to enjoy milestones without immediately moving the goalposts
EA-335,personality_profile_335,STG 9.2.1.2,Prosperity,The Road of Trials — Prosperity and the Blueprint of the New Realm,The Prosperous Architect of the New Realm,"Real prosperity is not what you accumulate for yourself, but the world you design so that growth becomes possible for everyone.",5,"build systems that work even when you are resting, so that abundance is not tied solely to your effort"
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,1,pair your talent for deconstruction with a commitment to build healthier alternatives
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,2,honor the role old beliefs once played before you dismantle them
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,3,"practice communicating your challenges with empathy, not just precision"
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,4,create experiments that invite others into discovery rather than forcing them to agree
EA-336,personality_profile_336,STG 9.2.1.3,Creative Force,The Supreme Ordeal — Creative Force and the Dismantling of Old Paradigms,The Paradigm-Breaking King of Creative Force,Your creativity is not just for making new things—it is the quiet revolution that takes apart what no longer deserves to rule you.,5,"let your own feelings be part of the data, not something you edit out of the process"
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,1,"treat fluctuating motivation as feedback about environment, energy, and alignment—not as a moral failing"
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,2,"build small, sustainable practices that you can return to even on low-energy days"
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,3,separate your sense of worth from your productivity by affirming intrinsic value daily
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,4,design rituals that help you re-start quickly after a lapse instead of waiting for ‘perfect motivation’
EA-337,personality_profile_337,STG 9.2.2.1,Unstable Effort,Old World Contrast — Unstable Effort and the Goddess of Intrinsic Worth,The Sunglow Guardian of Intrinsic Worth,Your worth is not as unstable as your effort—real resilience begins when you stop measuring your value by how perfectly you perform.,5,"share your struggles with trusted allies or mentors so resilience becomes supported, not solitary"
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",1,learn to differentiate between healthy recognition and hollow approval rather than rejecting both
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",2,practice checking facts and outcomes before judging something as false or illusory
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",3,create honest feedback loops so others can help you see blind spots in your judgments
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",4,"allow yourself to accept genuine affirmation as fuel for service, not as proof of worth"
EA-338,personality_profile_338,STG 9.2.2.2,Illusionary Success,Atonement with the Father — Seeing Beyond Illusory Wins,The Clear-Eyed Heir of Respectful Authority,"Not every victory is real, and not every failure is loss; true success is measured by integrity, respect, and alignment with what actually works.",5,"use critical reflection to refine your path, not to endlessly punish yourself for earlier missteps"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",1,"practice differentiating real, present danger from anticipated or exaggerated threats before reacting"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",2,"use fear as a signal to get curious—ask, ‘What is this trying to protect?’ instead of just pushing it away"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",3,"build small, consistent reps of brave communication rather than waiting for a perfect moment to be fearless"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",4,"invite others into conflict resolution so that tension becomes shared work, not your private burden"
EA-339,personality_profile_339,STG 9.2.2.3,Fear,"The Abyss — Fear, Conflict, and the Alchemy of Courage",The Alchemist of Fear and Creative Tension,"Courage isn’t the absence of fear; it’s learning to listen to it, stand inside it, and transform conflict into forward motion instead of retreat.",5,"honor intuitive warnings while still testing assumptions with facts, feedback, and grounded reflection"
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",1,practice naming uncomfortable truths kindly instead of keeping silent to avoid friction
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",2,build shared responsibility for harmony so you are not the only stabilizing force
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",3,allow some controlled chaos when it is necessary for growth or honest expression
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",4,set clear boundaries around your emotional labor and rest time
EA-340,personality_profile_340,STG 9.2.3.1,Domestic Tranquility,The Abyss — Domestic Tranquility in the Heart of the Supreme Ordeal,The Hearthkeeper in the Cosmic Storm,"Peace is not the absence of crisis, but the presence of people who choose to keep the hearth warm while the universe shudders outside.",5,"reframe your peacekeeping as leadership that deserves voice, not just support roles"
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,1,practice promising less and delivering exactly what you can sustainably maintain
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,2,"treat missed commitments as signals to adjust systems, not proof you are untrustworthy"
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,3,"invite others into shared responsibility so that reliability is collective, not carried alone"
EA-341,personality_profile_341,STG 9.2.3.2,Trustworthiness,The Ultimate Boon — Trustworthiness and the Alchemy of Setbacks,The Keeper of Tested Promises,Real trust isn’t built when everything works; it’s forged when you keep showing up after things fall apart.,4,communicate clearly and early when circumstances change rather than silently overextending
